hurtlex_ID,lemma,POS,ERIS_score,definition_category,definition_el,definition_en,synonyms_el,synonyms_en,examples,aikia_offensive_score,hurtlex_category
EL2097,μελοδραματικός,ADJ,0.43,Person,άτομο που αντιδρά υπερβολικά και φορτισμένα συναισθηματικά ώστε να προκαλέσει συγκίνηση,"person who overreacts in an excessively emotional, theatrical way","['δραματικός', 'θεατράλε', 'υπερσυναισθηματικός']","['melodramatic', 'overemotional', 'histrionic']","Σ. Καρύδη: ''Μου αρέσει να είμαι υπερβολική, μελοδραματική στα ερωτικά μου!'': GirlsVoices",0.34,qas
EL2097,μελοδραματικός,ADJ,0.43,Behavioral_Trait,έργο ή ύφος που επιδιώκει συγκίνηση με υπερβολή και δακρύβρεχτες κορυφώσεις,melodramatic (of style) : overly sentimental and theatrical,"['δακρύβρεχτος', 'υπερσυναισθηματικός']","['melodramatic', 'histrionic']",Γραμμή «η αντιπολίτευση αρνείται πως απειλήθηκε ο Τζανακόπουλος» βασισμένη πάνω στο διαδικτυακό δούλεμα για το μελοδραματικό τουιτ του.,,qas
EL2297,μεσαιωνικός,ADJ,0.49,Person,"χαρακτηρισμός για άτομο ή ιδέα που θεωρείται παρωχημένη, αυταρχική και σκοταδιστική","person or idea regarded as outdated, authoritarian and obscurantist","['οπισθοδρομικός', 'σκοταδιστικός', 'παρωχημένος', 'αναχρονιστικός']","['backward', 'reactionary', 'outdated', 'medieval-minded']","""Zoύμε σε μια εποχή που αν κάνεις τον Σταυρό σου είσαι ταλιμπάν και μεσαιωνικός, ενώ αν πιστεύεις σε μπλε κρυστάλλους, αστρολόγους και σκόνες επαναφοράς είσαι προοδευτικός και trendy. Αν κάνεις το Πάσχα νηστεία τότε είσαι παλαιολιθικός, ενώ αν είσαι vegan, ωμοφάγος, χορτοφάγος",,qas
EL2297,μεσαιωνικός,ADJ,0.49,Behavioral_Trait,"για ιδέα ή πρακτική που κρίνεται σκοταδιστική, βίαιη ή οπισθοδρομική","medieval (fig.) : backward, obscurantist","['σκοταδιστικός', 'οπισθοδρομικός', 'βαρβαρικός']","['medieval (fig.)', 'backward']","username Το ότι κάποιοι λαοί δεν πέρασαν αναγέννηση και διαφωτισμό, δε σημαίνει ότι οι υπόλοιποι πρέπει να γυρίσουν στο μεσαίωνα, έστω και αν επικαλουνται τη Σαρια μια επικάλυψη μεσαιωνικου δικαίου και νομών.",0.6,qas
EL1980,μηδαμινότητα,NOUN,0.43,State,κατάσταση ελάχιστης αξίας ή σημασίας που δεν επηρεάζει ουσιαστικά τα πράγματα,condition of being negligible or insignificant,"['ασημαντότητα', 'ελαχιστότητα', 'μηδαμινό μέγεθος']","['triviality', 'insignificance', 'negligibility']","Μ αρέσει αυτός ο ετεροχρονισμένος σχολιασμός απόψε. Σαφέστατη αναφορά στην ματαιότητα της ύπαρξης ενός τουϊτερά, στην μηδαμινότητα ενός τουϊ μέσα στο ταξίδι του χωροχρόνου...#MasterChefGR",,asf
EL1839,μηχανορράφος,ADJ,0.64,Person,άτομο που σχεδιάζει κρυφά και περίπλοκα κόλπα για να ωφεληθεί ή να βλάψει άλλους,person who secretly devises intricate plots for personal gain or to harm others,"['συνωμότης', 'δολοπλόκος', 'ραδιούργος', 'ιντριγκαδόρος']","['plotter', 'schemer', 'intriguer', 'manipulator']",Το είπε και η Τζο. Μεγάλος μηχανορράφος. #survivorGR,,cds
EL1658,μηχανορραφώ,VERB,0.48,Event,σχεδιάζω μυστικά και περίπλοκα σχέδια για να εξασφαλίσω ίδιον όφελος ή να υπονομεύσω άλλους,to plot secretly and intricately for personal gain or to undermine others,"['δολοπλοκώ', 'ραδιουργώ', 'συνωμοτώ']","['plot', 'scheme', 'connive', 'intrigue']",παμε ... κουραστηκα να μηχανοραφω εναντιων της νυφης μου :P ,,cds
EL1658,μηχανορραφώ,VERB,0.48,Repetitive_Action,"σκαρώνω επανειλημμένα δόλια σχέδια εναντίον κάποιου, κινούμενος με μυστικότητα","to plot : to devise secret, under-handed schemes","['δολοπλοκώ', 'ραδιουργώ', 'συνωμοτώ']","['plot', 'connive', 'scheme']","Οσο κοιμαστε αγαπητοι φολοερς,εγω μηχανοραφω για να κατακτησουμε το κοσμο  #itsadirtyjobbutsomebodysgottodoit",,cds
EL1877,μιγάδα,NOUN,0.28,Person,"ρατσιστικός χαρακτηρισμός που στοχοποιεί γυναίκα μικτής φυλής, υπαινισσόμενος κατωτερότητα ή «καθαρό» αίμα","woman of mixed racial or ethnic origin, often used pejoratively","['μίξη', 'αράπισσα', 'αφροελληνίδα', 'μισοαίματη']","['mixed-race woman', 'half-breed', 'mulatto (female)', 'half-blood']","Ας πει κάποιος στην αμοιβάδα ότι η συγκεκριμένη είναι αφρικανή ( μιγάδα ναι, αλλά το γένος το δίνει ο πατέρας).  Χυλός ο εγκέφαλος του απ'τα εμβόλια κι όχι μόνο....!",,ps
EL438,μιγάς,nan,0.49,Person,"άνδρας με γονείς από διαφορετικές φυλετικές ή εθνοτικές ομάδες, συχνά με απαξιωτική χροιά","man of mixed racial or ethnic origin, often used derogatorily","['μίξας', 'μικτής καταγωγής', 'ημίαιμος']","['mixed-race man', 'half-breed', 'mulatto', 'half-blood']","Στα @@@ μας αλλά τώρα δεν Έλληνας μιγάς, τώρα είναι μόνο μαύρος;",,cds
EL1542,μίζερος,ADJ,0.66,Person,"άτομο που μόνιμα γκρινιάζει, δείχνει κακομοιριά και συχνά τσιγκουνιά","person constantly complaining, mean-spirited and often stingy","['κακομοίρης', 'μουντρούχος', 'γρουσούζης', 'τσιγκούνης']","['miserable', 'petty', 'gloomy', 'stingy']",Γιατί έχετε γίνει τόσο μίζεροι και κακοί,0.69,an
EL1542,μίζερος,ADJ,0.66,Behavioral_Trait,"οντότητα που ζει ή εκφράζεται με κακομοιριά, μικροπρέπεια και συνεχή γκρίνια, δυσκολευόμενος να χαρεί.",miserable / petty-minded : chronically complaining and joyless,"['κακομοίρης', 'γκρινιάρης', 'κατσούφης']","['miserable', 'petty', 'whiny']","username Αν δεν ξοδεύανε, οι καιροί θα ήταν χαλεπεστεροι και η γειτονοπούλα θα περίμενε το μίζερο δελτίο από το κρατος-πατερούλη. Ο κάθε Μητσοτακης δε θα είχε ούτε με την ψιλή να δώσει. Το κόστος του καπιταλισμού είναι η ανισότητα που χτυπάει στην ανθρώπινη αμαρτία του φθόνου.",0.67,an
EL1884,μικρόβιο,NOUN,0.23,Object,"παθογόνος μικροοργανισμός που προκαλεί ασθένεια σε ανθρώπους, ζώα ή φυτά.",germ : disease-causing micro-organism,"['βακτήριο', 'μικροοργανισμός']","['germ', 'microbe']","username Μου θυμίζεις ότι όλοι έχουμε καρκινικά κύτταρα,ναι σε μερικούς δυστυχώς ενεργοποιούνται. Κ όπως το λες παίζει,έχεις το μικρόβιο του καριολη κ στο βγάζουν.",0.84,an
EL1884,μικρόβιο,NOUN,0.23,Person,"υποτιμητικός χαρακτηρισμός για ενοχλητικό ή ύπουλο άτομο, «σκουλήκι».",germ (slur) : contemptible person,"['σκουλήκι', 'βδέλλα']","['germ', 'pest']",Δεν είναι παθογόνο μικρόβιο ο Κυριάκος.;;Τι να φοβηθούμε δηλαδή..;;,,an
EL1884,μικρόβιο,NOUN,0.23,Behavioral_Trait,έντονη έμφυτη επιθυμία ή πάθος για μια δραστηριότητα,bug (fig.) : consuming passion,"['ψώνιο', 'κόλλημα']","['bug', 'itch']",Σερβος δειχνει στο παιδι του στιγμες απτην κερκιδα στο ΟΑΚΑ για να του κολλήσει το μικρόβιο #OlympiacosFC,,an
EL1930,μικροκλέφτης,NOUN,0.41,Person,"άτομο που αφαιρεί αντικείμενα μικρής αξίας, συχνά επανειλημμένα","person who steals low-value items, often repeatedly","['πορτοφολάς', 'κλεφτράκος', 'τσιμπίτης', 'ψιλικατζής']","['petty thief', 'pickpocket', 'pilferer', 'shoplifter']",Όταν είσαι μικροκλέφτης είσαι εγκληματίας'  όταν είσαι μεγαλοκλέφτης είσαι τραπεζίτης;,,cds
EL1438,μικροκλοπή,NOUN,0.31,Event,παράνομη αφαίρεση αντικειμένων μικρής χρηματικής αξίας,illegal taking of low-value items,"['ψιλοκλοπή', 'κλεψιά μικρού ποσού', 'μικροαρπαγή']","['petty theft', 'shoplifting', 'pilfering']","Έχει γεμίσει η Ελλάδα απο Βαλκάνιους Ρομά, κυρίως Αλβανούς. Οι δικοί μας δεν είναι Ρομά, είναι γύφτοι κι είναι καλά παιδιά. Καμια μπαλωθιά, καμια μικροκλοπή κτλ. Ούτε ληστείες, ούτε φόνους.",0.85,re
EL2111,μικρολόγος,ADJ,0.21,Person,"άτομο που ασχολείται σχολαστικά με ασήμαντες λεπτομέρειες, αγνοώντας την ουσία και γκρινιάζει για μικροέξοδα· μεταφέρεται και σε κάποιον αδικαιολόγητα τσιγκούνη ή πεισματάρη στις αντιρρήσεις ","person overly focused on trivial details, ignoring the essence","['ψειρίστρια', 'μικροπρεπής', 'κακολογητής', 'τσιγκούνης']","['nitpicker', 'pedant', 'hair-splitter', 'quibbler']","Οπότε, αν νομίζεις ότι το χαρτί πρέπει να γίνει αποδεκτό με μικρές αναθεωρήσεις, τότε θα πρέπει μάλλον να γίνεις όσο το δυνατόν πιο μικρολόγος και σχολαστικός, γιατί δεν θα το ξαναδείς πριν από τη δημοσίευση, οπότε πρέπει να γνωρίζουν τα πάντα για να διορθώσουν πριν από τη δημοσίευση.",,dmc
